detected_at,sheet,type,text
2026-07-05 17:14:57,OKC,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 281472026 | 177399006.1 | 145702219 | 119015818.1 | 108874260 | 0 | 832463329.2"
2026-07-05 17:14:57,OKC,REMOVED,Players Under Contract |  | 213695610 | 159580017.7 | 134141659 | 102275820 | 108874260 | 0 | BOLD = Option Year
2026-07-05 17:14:57,OKC,REMOVED,"Full Season Contracts |  | 213695610 | 159580017.7 | 134141659 | 102275820 | 108874260 | 0 | *=Projected Exten,,"
2026-07-05 17:14:57,OKC,ADDED,Players Under Contract |  | 228627210 | 177399006.1 | 145702219 | 119015818.1 | 108874260 | 0 | BOLD = Option Year
2026-07-05 17:14:57,OKC,ADDED,"Full Season Contracts |  | 228627210 | 177399006.1 | 145702219 | 119015818.1 | 108874260 | 0 | *=Projected Exten,,"
2026-07-05 17:14:57,OKC,REMOVED,Draft Picks |  | 10509000 | 11034720 | 11560560 | 16739998.08 | 0 | 0
2026-07-05 17:14:57,OKC,ADDED,Draft Picks |  | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,OKC,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-05 17:14:57,OKC,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-05 17:14:57,OKC,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 16"
2026-07-05 17:14:57,OKC,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 0"
2026-07-05 17:14:57,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 13065628 | 25800610 | 29970320.04 | 0 | 702276.5238 | 6712130.274 | 26574062 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 13065628 | 40732210 | 29970320.04 | 0 | 702276.5238 | 6712130.274 | 26574062 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,REMOVED,5th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5522491.75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 16068202.5 | 29846250 | 0 | 0 | 0 | 20128825.5 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,REMOVED,6th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8885590.23 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,REMOVED,7th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,REMOVED,8th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,ADDED,5th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5522491.75 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 29846250 | 29846250 | 0 | 0 | 0 | 20128825.5 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,ADDED,6th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 32688750 | 8885590.23 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,ADDED,7th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 35531250 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,ADDED,8th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6326167.5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 18725948 | 75760702.5 | 98424340.23 | 0 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:14:57,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 18725948 | 164084917.5 | 98424340.23 | 0 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:15:57,OKC,REMOVED,"McCain, Jared | 1 - FULL SEASON | 4422600.0 | 6784268.4 |  |  |  |  | 11206868.4"
2026-07-05 17:15:57,OKC,ADDED,"Stirtz, Bennett | 1 - FULL SEASON | 4717320.0 | 4953240.0 | 5189400.0 | 7960539.600000001 |  |  | 22820499.6"
2026-07-05 17:15:57,OKC,REMOVED,"Stirtz, Bennett | 1 - FULL SEASON | 4717320.0 | 4953240.0 | 5189400.0 | 7960539.600000001 |  |  | 22820499.6"
2026-07-05 17:15:57,OKC,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 281472026 | 177399006.1 | 145702219 | 119015818.1 | 108874260 | 0 | 832463329.2"
2026-07-05 17:15:57,OKC,ADDED, |  |  |  |  |  |  |  | 0
2026-07-05 17:15:57,OKC,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 277049426 | 170614737.7 | 145702219 | 119015818.1 | 108874260 | 0 | 821256460.8"
2026-07-05 17:15:57,OKC,REMOVED,Players Under Contract |  | 228627210 | 177399006.1 | 145702219 | 119015818.1 | 108874260 | 0 | BOLD = Option Year
2026-07-05 17:15:57,OKC,REMOVED,"Full Season Contracts |  | 228627210 | 177399006.1 | 145702219 | 119015818.1 | 108874260 | 0 | *=Projected Exten,,"
2026-07-05 17:15:57,OKC,ADDED,Players Under Contract |  | 224204610 | 170614737.7 | 145702219 | 119015818.1 | 108874260 | 0 | BOLD = Option Year
2026-07-05 17:15:57,OKC,ADDED,"Full Season Contracts |  | 224204610 | 170614737.7 | 145702219 | 119015818.1 | 108874260 | 0 | *=Projected Exten,,"
2026-07-05 17:15:57,OKC,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 16"
2026-07-05 17:15:57,OKC,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 15"
2026-07-05 17:15:57,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 13065628 | 40732210 | 29970320.04 | 0 | 702276.5238 | 6712130.274 | 26574062 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 0 | 702276.5238 | 6712130.274 | 26574062 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,REMOVED,7th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 35531250 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,REMOVED,8th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6326167.5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,ADDED,7th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 13747562.5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,ADDED,8th Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 18725948 | 164084917.5 | 98424340.23 | 0 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:15:57,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 0 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 4133098.14 | 0 | 0
2026-07-05 17:28:00,PHL,ADDED,Philon Jr. Labaron | 1 - FULL SEASON | 3597120.0 | 3776760.0 | 3956760.0 | 6508870.2 |  |  | 17839510.2
2026-07-05 17:28:00,PHL,REMOVED,Philon Jr. Labaron | 6 - DRAFT PICK | 3597120.0 | 3776760.0 | 3956760.0 | 6508870.2 |  |  | 17839510.2
2026-07-05 17:28:00,PHL,REMOVED,Players Under Contract |  | 179988888.3 | 182643052.5 | 131839088.7 | 0 | 0 | 0 | BOLD = Option Year
2026-07-05 17:28:00,PHL,REMOVED,"Full Season Contracts |  | 179988888.3 | 182643052.5 | 131839088.7 | 0 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:28:00,PHL,ADDED,Players Under Contract |  | 183586008.3 | 186419812.5 | 135795848.7 | 6508870.2 | 0 | 0 | BOLD = Option Year
2026-07-05 17:28:00,PHL,ADDED,"Full Season Contracts |  | 183586008.3 | 186419812.5 | 135795848.7 | 6508870.2 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:28:00,PHL,REMOVED,Draft Picks |  | 3597120 | 3776760 | 3956760 | 6508870.2 | 0 | 0
2026-07-05 17:28:00,PHL,ADDED,Draft Picks |  | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:28:00,PHL,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 10"
2026-07-05 17:28:00,PHL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 5"
2026-07-05 17:28:00,PHL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 3"
2026-07-05 17:28:00,PHL,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 11"
2026-07-05 17:28:00,PHL,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 4"
2026-07-05 17:28:00,PHL,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 2"
2026-07-05 17:41:58,LAL,ADDED,"Carr, Cameron | 1 - FULL SEASON | 3315360.0 | 3481080.0 | 3646800.0 | 6378253.2 |  |  | 16821493.2"
2026-07-05 17:41:58,LAL,REMOVED,"Carr, Cameron | 6 - DRAFT PICK | 3315360.0 | 3481080.0 | 3646800.0 | 6378253.2 |  |  | 16821493.2"
2026-07-05 17:41:58,LAL,REMOVED,Players Under Contract |  | 86214439 | 79867756.88 | 59198976 | 0 | 0 | 0 | BOLD = Option Year
2026-07-05 17:41:58,LAL,REMOVED,"Full Season Contracts |  | 86214439 | 79867756.88 | 59198976 | 0 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:41:58,LAL,ADDED,Players Under Contract |  | 89529799 | 83348836.88 | 62845776 | 6378253.2 | 0 | 0 | BOLD = Option Year
2026-07-05 17:41:58,LAL,ADDED,"Full Season Contracts |  | 89529799 | 83348836.88 | 62845776 | 6378253.2 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:41:58,LAL,REMOVED,Draft Picks |  | 3315360 | 3481080 | 3646800 | 6378253.2 | 0 | 0
2026-07-05 17:41:58,LAL,ADDED,Draft Picks |  | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:41:58,LAL,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 7"
2026-07-05 17:41:58,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 8"
2026-07-05 17:41:58,LAL,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 6"
2026-07-05 17:41:58,LAL,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 8"
2026-07-05 17:41:58,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 7"
2026-07-05 17:41:58,LAL,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 5"
2026-07-05 17:44:59,BOS,ADDED,"Cenac Jr., Chris | 1 - FULL SEASON | 2988120.0 | 3137640.0 | 3287400.0 | 5930469.600000001 |  |  | 15343629.6"
2026-07-05 17:44:59,BOS,REMOVED,"Cenac Jr., Chris | 6 - DRAFT PICK | 2988120.0 | 3137640.0 | 3287400.0 | 5930469.600000001 |  |  | 15343629.6"
2026-07-05 17:44:59,BOS,REMOVED,Players Under Contract |  | 180843807 | 184368862.2 | 184895875 | 71446914 | 0 | 0 | BOLD = Option Year
2026-07-05 17:44:59,BOS,REMOVED,"Full Season Contracts |  | 180843807 | 184368862.2 | 184895875 | 71446914 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:44:59,BOS,ADDED,Players Under Contract |  | 183831927 | 187506502.2 | 188183275 | 77377383.6 | 0 | 0 | BOLD = Option Year
2026-07-05 17:44:59,BOS,ADDED,"Full Season Contracts |  | 183831927 | 187506502.2 | 188183275 | 77377383.6 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:44:59,BOS,REMOVED,Draft Picks |  | 2988120 | 3137640 | 3287400 | 5930469.6 | 0 | 0
2026-07-05 17:44:59,BOS,ADDED,Draft Picks |  | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:44:59,BOS,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 11"
2026-07-05 17:44:59,BOS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 4"
2026-07-05 17:44:59,BOS,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 2"
2026-07-05 17:44:59,BOS,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 12"
2026-07-05 17:44:59,BOS,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 3"
2026-07-05 17:44:59,BOS,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 1"
2026-07-05 17:47:57,SAN,ADDED,"Quaintance, Jayden | 1 - FULL SEASON | 3902760.0 | 4097880.0 | 4292880.0 | 6619620.96 |  |  | 18913140.96"
2026-07-05 17:47:57,SAN,ADDED,"Reed, Tarris | 1 - FULL SEASON | 3076920.0 | 3230520.0 | 3384480.0 | 6102217.4399999995 |  |  | 15794137.44"
2026-07-05 17:47:57,SAN,REMOVED,"Quaintance, Jayden | 6 - DRAFT PICK | 3902760.0 | 4097880.0 | 4292880.0 | 6619620.96 |  |  | 18913140.96"
2026-07-05 17:47:57,SAN,REMOVED,"Reed, Tarris | 6 - DRAFT PICK | 3076920.0 | 3230520.0 | 3384480.0 | 6102217.4399999995 |  |  | 15794137.44"
2026-07-05 17:47:57,SAN,ADDED,"Quaintance, Jayden | 1 - FULL SEASON | 3902760.0 | 4097880.0 | 4292880.0 | 6619620.96 |  |  | 18913140.96"
2026-07-05 17:47:57,SAN,ADDED,"Reed, Tarris | 1 - FULL SEASON | 3076920.0 | 3230520.0 | 3384480.0 | 6102217.4399999995 |  |  | 15794137.44"
2026-07-05 17:47:57,SAN,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-05 17:47:57,SAN,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-05 17:47:57,SAN,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 236629961.5 | 142452998.8 | 141740319 | 74087330.4 | 0 | 0 | 594910609.7"
2026-07-05 17:47:57,SAN,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 243609641.5 | 149781398.8 | 149417679 | 86809168.8 | 0 | 0 | 629617888.1"
2026-07-05 17:47:57,SAN,REMOVED,Players Under Contract |  | 165806865.7 | 135124598.8 | 134062959 | 61365492 | 0 | 0 | BOLD = Option Year
2026-07-05 17:47:57,SAN,REMOVED,"Full Season Contracts |  | 165806865.7 | 135124598.8 | 134062959 | 61365492 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:47:57,SAN,ADDED,Players Under Contract |  | 179766225.7 | 149781398.8 | 149417679 | 86809168.8 | 0 | 0 | BOLD = Option Year
2026-07-05 17:47:57,SAN,ADDED,"Full Season Contracts |  | 179766225.7 | 149781398.8 | 149417679 | 86809168.8 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:47:57,SAN,REMOVED,Draft Picks |  | 6979680 | 7328400 | 7677360 | 12721838.4 | 0 | 0
2026-07-05 17:47:57,SAN,ADDED,Draft Picks |  | 0 | 0 | 0 | 0 | 0 | 0
2026-07-05 17:47:57,SAN,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 9"
2026-07-05 17:47:57,SAN,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 6"
2026-07-05 17:47:57,SAN,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 4"
2026-07-05 17:47:57,SAN,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-05 17:47:57,SAN,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-05 17:47:57,SAN,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-05 17:48:57,SAN,REMOVED,"Quaintance, Jayden | 1 - FULL SEASON | 3902760.0 | 4097880.0 | 4292880.0 | 6619620.96 |  |  | 18913140.96"
2026-07-05 17:48:57,SAN,REMOVED,"Reed, Tarris | 1 - FULL SEASON | 3076920.0 | 3230520.0 | 3384480.0 | 6102217.4399999995 |  |  | 15794137.44"
2026-07-05 17:48:57,SAN,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 243609641.5 | 149781398.8 | 149417679 | 86809168.8 | 0 | 0 | 629617888.1"
2026-07-05 17:48:57,SAN,ADDED, |  |  |  |  |  |  |  | 0
2026-07-05 17:48:57,SAN,ADDED, |  |  |  |  |  |  |  | 0
2026-07-05 17:48:57,SAN,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 236629961.5 | 142452998.8 | 141740319 | 74087330.4 | 0 | 0 | 594910609.7"
2026-07-05 17:48:57,SAN,REMOVED,Players Under Contract |  | 179766225.7 | 149781398.8 | 149417679 | 86809168.8 | 0 | 0 | BOLD = Option Year
2026-07-05 17:48:57,SAN,REMOVED,"Full Season Contracts |  | 179766225.7 | 149781398.8 | 149417679 | 86809168.8 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:48:57,SAN,ADDED,Players Under Contract |  | 172786545.7 | 142452998.8 | 141740319 | 74087330.4 | 0 | 0 | BOLD = Option Year
2026-07-05 17:48:57,SAN,ADDED,"Full Season Contracts |  | 172786545.7 | 142452998.8 | 141740319 | 74087330.4 | 0 | 0 | *=Projected Exten,,"
2026-07-05 17:48:57,SAN,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-05 17:48:57,SAN,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-05 17:48:57,SAN,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-05 17:48:57,SAN,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 11"
2026-07-05 17:48:57,SAN,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 4"
2026-07-05 17:48:57,SAN,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 2"
2026-07-05 18:12:35,TOR,ADDED,"Martin, Alijah | 1 - FULL SEASON | 2185116.0 | 2571895.0 |  |  |  |  | 4757011"
2026-07-05 18:12:35,TOR,REMOVED, |  |  |  |  |  |  |  | 0
2026-07-05 18:12:35,TOR,REMOVED,"TEAM SALARY (Art, I §1 (nnn)): |  | 209975203.1 | 163657443.8 | 123271894 | 85221375.6 | 0 | 0 | 582125916.5"
2026-07-05 18:12:35,TOR,ADDED,"TEAM SALARY (Art, I §1 (nnn)): |  | 212160319.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | 586882927.5"
2026-07-05 18:12:35,TOR,REMOVED,Players Under Contract |  | 192028098.1 | 163657443.8 | 123271894 | 85221375.6 | 0 | 0 | BOLD = Option Year
2026-07-05 18:12:35,TOR,REMOVED,"Full Season Contracts |  | 192028098.1 | 163657443.8 | 123271894 | 85221375.6 | 0 | 0 | *=Projected Exten,,"
2026-07-05 18:12:35,TOR,ADDED,Players Under Contract |  | 194213214.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | BOLD = Option Year
2026-07-05 18:12:35,TOR,ADDED,"Full Season Contracts |  | 194213214.1 | 166229338.8 | 123271894 | 85221375.6 | 0 | 0 | *=Projected Exten,,"
2026-07-05 18:12:35,TOR,REMOVED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 12"
2026-07-05 18:12:35,TOR,REMOVED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 3"
2026-07-05 18:12:35,TOR,REMOVED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 1"
2026-07-05 18:12:35,TOR,ADDED,"Avg, Salary (Mean) (ALL Compensation Obligations) |  |  | Players Under Contract |  | 13"
2026-07-05 18:12:35,TOR,ADDED,"Avg, Salary (Mean) (No 10-Day K's) |  |  | Avaiable Spots |  | 2"
2026-07-05 18:12:35,TOR,ADDED,"Avg, Salary (Mean) (No 10-Day K's & ROS) |  |  | Players to Reach Roster Min, |  | 0"
2026-07-05 18:12:35,Luxury Tax Calculator,REMOVED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 0 | 702276.5238 | 6712130.274 | 26574062 | 0 | 4133098.14 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,REMOVED,1st Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 17055000 | 0 | 0 | 0 | 5685000 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 5685000 | 5685000 | 5685000 | 0 | 2106829.571 | 5685000 | 5685000 | 0 | 4133098.14 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,REMOVED,2nd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 0 | 0 | 1283912.843 | 7106250 | 0 | 0 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,ADDED,Luxury Tax | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 23501723 | 0 | 0 | 0 | 10706857.6 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 13065628 | 36309610 | 29970320.04 | 0 | 702276.5238 | 6712130.274 | 26574062 | 0 | 6318214.14 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,ADDED,1st Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 17055000 | 0 | 0 | 0 | 5685000 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 5685000 | 5685000 | 5685000 | 0 | 2106829.571 | 5685000 | 5685000 | 0 | 5685000 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,ADDED,2nd Incremental Tax Bracket | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 18476250 | 0 | 0 | 0 | 6277322 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7106250 | 7106250 | 7106250 | 0 | 0 | 1283912.843 | 7106250 | 0 | 791517.675 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,REMOVED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 0 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 4133098.14 | 0 | 0
2026-07-05 18:12:35,Luxury Tax Calculator,ADDED,Tax Liability | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 110694991.8 | 0 | 0 | 0 | 11962322 | 0 | 0 | 0 | 0 | 0 | 2536082 | 435790.92 | 18725948 | 135975062.5 | 98424340.23 | 0 | 2106829.571 | 6968912.843 | 79821325.5 | 0 | 6476517.675 | 0 | 0
2026-07-06 12:23:59,MIL,REMOVED,"Burries, Brayden | 6 - DRAFT PICK | 6417360.0 | 6738000.0 | 7058520.0 | 8999613.0 |  |  | 29213493"
